config_id,spectral_radius,input_scaling,leak_rate,best_ridge_mode,val_nmse_mean,val_nmse_std,test_nmse_mean,test_nmse_std,n_seeds
65189332b1c4,0.9,0.1,0.9,1e-10,0.11166961967020621,0.018435732788059274,0.10545865241726686,0.008489206929384594,5
129fe242d561,0.9,0.1,1.0,1e-10,0.12756422240981719,0.017728186537224352,0.11743668718107958,0.010465653190822582,5
b5cf1e3871f2,0.9,0.15,0.9,1e-10,0.11072583137119049,0.01842121894580246,0.10445752902957708,0.008614479255358598,5
92815a841b21,0.9,0.15,1.0,1e-10,0.12668211038197724,0.018080023976658,0.11679947476237433,0.010452381946505942,5
0292ac89d7b8,0.9,0.2,0.9,1e-10,0.11030457321809592,0.018084353159400348,0.1040566668455987,0.00801088901625444,5
5033ae01f908,0.9,0.2,1.0,1e-10,0.12623981383472044,0.018461716804525678,0.11608372634284073,0.009967616283858451,5
